time,temperature_2m,date,year,month,day,temperature_f
2021-01-17 11:00:00,-0.9,2021-01-17,2021,1,17,30.38
2021-01-17 12:00:00,-0.8,2021-01-17,2021,1,17,30.56
2021-01-17 13:00:00,-0.6,2021-01-17,2021,1,17,30.92
2021-01-17 14:00:00,-0.6,2021-01-17,2021,1,17,30.92
2021-01-17 15:00:00,-1.0,2021-01-17,2021,1,17,30.2
2021-01-17 16:00:00,-1.5,2021-01-17,2021,1,17,29.3
2021-01-17 17:00:00,-1.9,2021-01-17,2021,1,17,28.580000000000002
2021-01-17 18:00:00,-2.7,2021-01-17,2021,1,17,27.14
2021-01-17 19:00:00,-3.2,2021-01-17,2021,1,17,26.240000000000002
2021-01-17 20:00:00,-4.3,2021-01-17,2021,1,17,24.26
2021-01-17 21:00:00,-4.8,2021-01-17,2021,1,17,23.36
2021-01-17 22:00:00,-4.8,2021-01-17,2021,1,17,23.36
2021-01-17 23:00:00,-4.6,2021-01-17,2021,1,17,23.72
2021-01-18 00:00:00,-3.7,2021-01-18,2021,1,18,25.34
2021-01-18 01:00:00,-3.9,2021-01-18,2021,1,18,24.98
2021-01-18 02:00:00,-4.0,2021-01-18,2021,1,18,24.8
2021-01-18 03:00:00,-3.8,2021-01-18,2021,1,18,25.16
2021-01-18 04:00:00,-3.5,2021-01-18,2021,1,18,25.7
2021-01-18 05:00:00,-3.3,2021-01-18,2021,1,18,26.060000000000002
2021-01-18 06:00:00,-3.2,2021-01-18,2021,1,18,26.240000000000002
2021-01-18 07:00:00,-3.1,2021-01-18,2021,1,18,26.42
2021-01-18 08:00:00,-2.8,2021-01-18,2021,1,18,26.96
2021-01-18 09:00:00,-2.1,2021-01-18,2021,1,18,28.22
2021-01-18 10:00:00,-1.5,2021-01-18,2021,1,18,29.3
2021-01-18 11:00:00,-0.6,2021-01-18,2021,1,18,30.92
2021-01-18 12:00:00,-0.9,2021-01-18,2021,1,18,30.38
2021-01-18 13:00:00,-0.1,2021-01-18,2021,1,18,31.82
2021-01-18 14:00:00,0.6,2021-01-18,2021,1,18,33.08
2021-01-18 15:00:00,1.4,2021-01-18,2021,1,18,34.52
2021-01-18 16:00:00,1.2,2021-01-18,2021,1,18,34.16
2021-01-18 17:00:00,0.5,2021-01-18,2021,1,18,32.9
2021-01-18 18:00:00,0.4,2021-01-18,2021,1,18,32.72
2021-01-18 19:00:00,0.9,2021-01-18,2021,1,18,33.62
2021-01-18 20:00:00,0.8,2021-01-18,2021,1,18,33.44
2021-01-18 21:00:00,1.4,2021-01-18,2021,1,18,34.52
2021-01-18 22:00:00,2.0,2021-01-18,2021,1,18,35.6
2021-01-18 23:00:00,2.0,2021-01-18,2021,1,18,35.6
2021-01-19 00:00:00,2.2,2021-01-19,2021,1,19,35.96
2021-01-19 01:00:00,2.3,2021-01-19,2021,1,19,36.14
2021-01-19 02:00:00,2.2,2021-01-19,2021,1,19,35.96
2021-01-19 03:00:00,2.2,2021-01-19,2021,1,19,35.96
2021-01-19 04:00:00,2.3,2021-01-19,2021,1,19,36.14
2021-01-19 05:00:00,2.3,2021-01-19,2021,1,19,36.14
2021-01-19 06:00:00,2.1,2021-01-19,2021,1,19,35.78
2021-01-19 07:00:00,2.0,2021-01-19,2021,1,19,35.6
2021-01-19 08:00:00,2.2,2021-01-19,2021,1,19,35.96
2021-01-19 09:00:00,2.3,2021-01-19,2021,1,19,36.14
2021-01-19 10:00:00,2.5,2021-01-19,2021,1,19,36.5
2021-01-19 11:00:00,1.9,2021-01-19,2021,1,19,35.42
2021-01-19 12:00:00,1.5,2021-01-19,2021,1,19,34.7
2021-01-19 13:00:00,1.2,2021-01-19,2021,1,19,34.16
2021-01-19 14:00:00,1.5,2021-01-19,2021,1,19,34.7
2021-01-19 15:00:00,2.0,2021-01-19,2021,1,19,35.6
2021-01-19 16:00:00,2.1,2021-01-19,2021,1,19,35.78
2021-01-19 17:00:00,2.2,2021-01-19,2021,1,19,35.96
2021-01-19 18:00:00,2.3,2021-01-19,2021,1,19,36.14
2021-01-19 19:00:00,2.9,2021-01-19,2021,1,19,37.22
2021-01-19 20:00:00,4.0,2021-01-19,2021,1,19,39.2
2021-01-19 21:00:00,4.7,2021-01-19,2021,1,19,40.46
2021-01-19 22:00:00,4.8,2021-01-19,2021,1,19,40.64
2021-01-19 23:00:00,6.7,2021-01-19,2021,1,19,44.06
2021-01-20 00:00:00,5.8,2021-01-20,2021,1,20,42.44
2021-01-20 01:00:00,5.4,2021-01-20,2021,1,20,41.72
2021-01-20 02:00:00,4.4,2021-01-20,2021,1,20,39.92
2021-01-20 03:00:00,3.7,2021-01-20,2021,1,20,38.660000000000004
2021-01-20 04:00:00,3.2,2021-01-20,2021,1,20,37.76
2021-01-20 05:00:00,3.0,2021-01-20,2021,1,20,37.4
2021-01-20 06:00:00,2.5,2021-01-20,2021,1,20,36.5
2021-01-20 07:00:00,2.5,2021-01-20,2021,1,20,36.5
2021-01-20 08:00:00,3.2,2021-01-20,2021,1,20,37.76
2021-01-20 09:00:00,4.0,2021-01-20,2021,1,20,39.2
2021-01-20 10:00:00,5.1,2021-01-20,2021,1,20,41.18
2021-01-20 11:00:00,6.6,2021-01-20,2021,1,20,43.879999999999995
2021-01-20 12:00:00,7.2,2021-01-20,2021,1,20,44.96
2021-01-20 13:00:00,7.4,2021-01-20,2021,1,20,45.32
2021-01-20 14:00:00,7.8,2021-01-20,2021,1,20,46.04
2021-01-20 15:00:00,7.4,2021-01-20,2021,1,20,45.32
2021-01-20 16:00:00,7.6,2021-01-20,2021,1,20,45.68
2021-01-20 17:00:00,7.4,2021-01-20,2021,1,20,45.32
2021-01-20 18:00:00,6.1,2021-01-20,2021,1,20,42.980000000000004
2021-01-20 19:00:00,5.4,2021-01-20,2021,1,20,41.72
2021-01-20 20:00:00,6.1,2021-01-20,2021,1,20,42.980000000000004
2021-01-20 21:00:00,5.3,2021-01-20,2021,1,20,41.54
2021-01-20 22:00:00,6.7,2021-01-20,2021,1,20,44.06
2021-01-20 23:00:00,5.9,2021-01-20,2021,1,20,42.620000000000005
2021-01-21 00:00:00,5.2,2021-01-21,2021,1,21,41.36
2021-01-21 01:00:00,4.8,2021-01-21,2021,1,21,40.64
2021-01-21 02:00:00,4.5,2021-01-21,2021,1,21,40.1
2021-01-21 03:00:00,5.5,2021-01-21,2021,1,21,41.9
2021-01-21 04:00:00,6.6,2021-01-21,2021,1,21,43.879999999999995
2021-01-21 05:00:00,6.1,2021-01-21,2021,1,21,42.980000000000004
2021-01-21 06:00:00,5.4,2021-01-21,2021,1,21,41.72
2021-01-21 07:00:00,6.7,2021-01-21,2021,1,21,44.06
2021-01-21 08:00:00,7.3,2021-01-21,2021,1,21,45.14
2021-01-21 09:00:00,9.2,2021-01-21,2021,1,21,48.56
2021-01-21 10:00:00,10.9,2021-01-21,2021,1,21,51.620000000000005
2021-01-21 11:00:00,11.8,2021-01-21,2021,1,21,53.24
2021-01-21 12:00:00,12.4,2021-01-21,2021,1,21,54.32
2021-01-21 13:00:00,12.2,2021-01-21,2021,1,21,53.96
2021-01-21 14:00:00,11.5,2021-01-21,2021,1,21,52.7
2021-01-21 15:00:00,10.6,2021-01-21,2021,1,21,51.08
2021-01-21 16:00:00,9.9,2021-01-21,2021,1,21,49.82
2021-01-21 17:00:00,9.6,2021-01-21,2021,1,21,49.28
2021-01-21 18:00:00,8.9,2021-01-21,2021,1,21,48.02
2021-01-21 19:00:00,8.4,2021-01-21,2021,1,21,47.120000000000005
2021-01-21 20:00:00,7.3,2021-01-21,2021,1,21,45.14
2021-01-21 21:00:00,7.1,2021-01-21,2021,1,21,44.78
2021-01-21 22:00:00,7.4,2021-01-21,2021,1,21,45.32
2021-01-21 23:00:00,8.4,2021-01-21,2021,1,21,47.120000000000005
2021-01-22 00:00:00,7.3,2021-01-22,2021,1,22,45.14
2021-01-22 01:00:00,8.6,2021-01-22,2021,1,22,47.48
2021-01-22 02:00:00,9.3,2021-01-22,2021,1,22,48.74
2021-01-22 03:00:00,9.7,2021-01-22,2021,1,22,49.46
2021-01-22 04:00:00,9.6,2021-01-22,2021,1,22,49.28
2021-01-22 05:00:00,9.4,2021-01-22,2021,1,22,48.92
2021-01-22 06:00:00,9.3,2021-01-22,2021,1,22,48.74
2021-01-22 07:00:00,9.4,2021-01-22,2021,1,22,48.92
2021-01-22 08:00:00,9.9,2021-01-22,2021,1,22,49.82
2021-01-22 09:00:00,10.1,2021-01-22,2021,1,22,50.18
2021-01-22 10:00:00,8.2,2021-01-22,2021,1,22,46.76
2021-01-22 11:00:00,7.5,2021-01-22,2021,1,22,45.5
2021-01-22 12:00:00,6.7,2021-01-22,2021,1,22,44.06
2021-01-22 13:00:00,6.3,2021-01-22,2021,1,22,43.34
2021-01-22 14:00:00,6.3,2021-01-22,2021,1,22,43.34
2021-01-22 15:00:00,5.9,2021-01-22,2021,1,22,42.620000000000005
2021-01-22 16:00:00,5.6,2021-01-22,2021,1,22,42.08
2021-01-22 17:00:00,4.1,2021-01-22,2021,1,22,39.38
2021-01-22 18:00:00,2.3,2021-01-22,2021,1,22,36.14
2021-01-22 19:00:00,1.8,2021-01-22,2021,1,22,35.24
2021-01-22 20:00:00,1.1,2021-01-22,2021,1,22,33.98
2021-01-22 21:00:00,0.6,2021-01-22,2021,1,22,33.08
2021-01-22 22:00:00,-0.2,2021-01-22,2021,1,22,31.64
2021-01-22 23:00:00,-1.2,2021-01-22,2021,1,22,29.84
2021-01-23 00:00:00,2.0,2021-01-23,2021,1,23,35.6
2021-01-23 01:00:00,2.0,2021-01-23,2021,1,23,35.6
2021-01-23 02:00:00,1.4,2021-01-23,2021,1,23,34.52
2021-01-23 03:00:00,1.4,2021-01-23,2021,1,23,34.52
2021-01-23 04:00:00,1.6,2021-01-23,2021,1,23,34.88
2021-01-23 05:00:00,1.7,2021-01-23,2021,1,23,35.06
2021-01-23 06:00:00,1.6,2021-01-23,2021,1,23,34.88
2021-01-23 07:00:00,1.4,2021-01-23,2021,1,23,34.52
2021-01-23 08:00:00,1.3,2021-01-23,2021,1,23,34.34
2021-01-23 09:00:00,1.3,2021-01-23,2021,1,23,34.34
2021-01-23 10:00:00,1.4,2021-01-23,2021,1,23,34.52
2021-01-23 11:00:00,1.4,2021-01-23,2021,1,23,34.52
2021-01-23 12:00:00,1.4,2021-01-23,2021,1,23,34.52
2021-01-23 13:00:00,1.9,2021-01-23,2021,1,23,35.42
2021-01-23 14:00:00,2.3,2021-01-23,2021,1,23,36.14
2021-01-23 15:00:00,2.2,2021-01-23,2021,1,23,35.96
2021-01-23 16:00:00,1.9,2021-01-23,2021,1,23,35.42
2021-01-23 17:00:00,1.8,2021-01-23,2021,1,23,35.24
2021-01-23 18:00:00,1.6,2021-01-23,2021,1,23,34.88
2021-01-23 19:00:00,1.1,2021-01-23,2021,1,23,33.98
2021-01-23 20:00:00,0.6,2021-01-23,2021,1,23,33.08
2021-01-23 21:00:00,-0.1,2021-01-23,2021,1,23,31.82
2021-01-23 22:00:00,-0.6,2021-01-23,2021,1,23,30.92
2021-01-23 23:00:00,-0.6,2021-01-23,2021,1,23,30.92
2021-01-24 00:00:00,-0.3,2021-01-24,2021,1,24,31.46
2021-01-24 01:00:00,-0.2,2021-01-24,2021,1,24,31.64
2021-01-24 02:00:00,-0.2,2021-01-24,2021,1,24,31.64
2021-01-24 03:00:00,-0.1,2021-01-24,2021,1,24,31.82
2021-01-24 04:00:00,-0.1,2021-01-24,2021,1,24,31.82
2021-01-24 05:00:00,0.1,2021-01-24,2021,1,24,32.18
2021-01-24 06:00:00,0.1,2021-01-24,2021,1,24,32.18
2021-01-24 07:00:00,0.2,2021-01-24,2021,1,24,32.36
2021-01-24 08:00:00,0.4,2021-01-24,2021,1,24,32.72
2021-01-24 09:00:00,0.6,2021-01-24,2021,1,24,33.08
2021-01-24 10:00:00,0.9,2021-01-24,2021,1,24,33.62
2021-01-24 11:00:00,1.2,2021-01-24,2021,1,24,34.16
2021-01-24 12:00:00,1.4,2021-01-24,2021,1,24,34.52
2021-01-24 13:00:00,1.0,2021-01-24,2021,1,24,33.8
2021-01-24 14:00:00,1.1,2021-01-24,2021,1,24,33.98
2021-01-24 15:00:00,1.0,2021-01-24,2021,1,24,33.8
2021-01-24 16:00:00,0.8,2021-01-24,2021,1,24,33.44
2021-01-24 17:00:00,0.4,2021-01-24,2021,1,24,32.72
2021-01-24 18:00:00,0.2,2021-01-24,2021,1,24,32.36
2021-01-24 19:00:00,0.2,2021-01-24,2021,1,24,32.36
2021-01-24 20:00:00,0.2,2021-01-24,2021,1,24,32.36
2021-01-24 21:00:00,0.2,2021-01-24,2021,1,24,32.36
2021-01-24 22:00:00,0.2,2021-01-24,2021,1,24,32.36
2021-01-24 23:00:00,0.2,2021-01-24,2021,1,24,32.36
2021-01-25 00:00:00,0.3,2021-01-25,2021,1,25,32.54
2021-01-25 01:00:00,0.1,2021-01-25,2021,1,25,32.18
2021-01-25 02:00:00,0.1,2021-01-25,2021,1,25,32.18
2021-01-25 03:00:00,0.2,2021-01-25,2021,1,25,32.36
2021-01-25 04:00:00,0.3,2021-01-25,2021,1,25,32.54
2021-01-25 05:00:00,-0.1,2021-01-25,2021,1,25,31.82
2021-01-25 06:00:00,-0.2,2021-01-25,2021,1,25,31.64
2021-01-25 07:00:00,-0.2,2021-01-25,2021,1,25,31.64
2021-01-25 08:00:00,0.1,2021-01-25,2021,1,25,32.18
2021-01-25 09:00:00,0.6,2021-01-25,2021,1,25,33.08
2021-01-25 10:00:00,1.1,2021-01-25,2021,1,25,33.98
2021-01-25 11:00:00,1.4,2021-01-25,2021,1,25,34.52
2021-01-25 12:00:00,2.3,2021-01-25,2021,1,25,36.14
2021-01-25 13:00:00,2.4,2021-01-25,2021,1,25,36.32
2021-01-25 14:00:00,2.1,2021-01-25,2021,1,25,35.78
2021-01-25 15:00:00,1.6,2021-01-25,2021,1,25,34.88
2021-01-25 16:00:00,1.1,2021-01-25,2021,1,25,33.98
2021-01-25 17:00:00,0.6,2021-01-25,2021,1,25,33.08
2021-01-25 18:00:00,0.2,2021-01-25,2021,1,25,32.36
2021-01-25 19:00:00,0.4,2021-01-25,2021,1,25,32.72
2021-01-25 20:00:00,0.3,2021-01-25,2021,1,25,32.54
2021-01-25 21:00:00,0.4,2021-01-25,2021,1,25,32.72
2021-01-25 22:00:00,0.2,2021-01-25,2021,1,25,32.36
2021-01-25 23:00:00,-0.2,2021-01-25,2021,1,25,31.64
2021-01-26 00:00:00,-0.9,2021-01-26,2021,1,26,30.38
2021-01-26 01:00:00,-1.5,2021-01-26,2021,1,26,29.3
2021-01-26 02:00:00,-1.8,2021-01-26,2021,1,26,28.76
2021-01-26 03:00:00,-1.9,2021-01-26,2021,1,26,28.580000000000002
2021-01-26 04:00:00,-1.9,2021-01-26,2021,1,26,28.580000000000002
2021-01-26 05:00:00,-2.0,2021-01-26,2021,1,26,28.4
2021-01-26 06:00:00,-2.1,2021-01-26,2021,1,26,28.22
2021-01-26 07:00:00,-2.5,2021-01-26,2021,1,26,27.5
2021-01-26 08:00:00,-1.4,2021-01-26,2021,1,26,29.48
2021-01-26 09:00:00,-0.3,2021-01-26,2021,1,26,31.46
2021-01-26 10:00:00,0.8,2021-01-26,2021,1,26,33.44
2021-01-26 11:00:00,1.6,2021-01-26,2021,1,26,34.88
2021-01-26 12:00:00,2.1,2021-01-26,2021,1,26,35.78
2021-01-26 13:00:00,2.5,2021-01-26,2021,1,26,36.5
2021-01-26 14:00:00,2.2,2021-01-26,2021,1,26,35.96
2021-01-26 15:00:00,1.7,2021-01-26,2021,1,26,35.06
2021-01-26 16:00:00,1.0,2021-01-26,2021,1,26,33.8
2021-01-26 17:00:00,0.9,2021-01-26,2021,1,26,33.62
2021-01-26 18:00:00,0.9,2021-01-26,2021,1,26,33.62
2021-01-26 19:00:00,1.0,2021-01-26,2021,1,26,33.8
2021-01-26 20:00:00,0.6,2021-01-26,2021,1,26,33.08
2021-01-26 21:00:00,-0.2,2021-01-26,2021,1,26,31.64
2021-01-26 22:00:00,-0.4,2021-01-26,2021,1,26,31.28
2021-01-26 23:00:00,-0.8,2021-01-26,2021,1,26,30.56
2021-01-27 00:00:00,0.5,2021-01-27,2021,1,27,32.9
2021-01-27 01:00:00,0.3,2021-01-27,2021,1,27,32.54
2021-01-27 02:00:00,0.1,2021-01-27,2021,1,27,32.18
2021-01-27 03:00:00,-0.1,2021-01-27,2021,1,27,31.82
2021-01-27 04:00:00,0.0,2021-01-27,2021,1,27,32.0
2021-01-27 05:00:00,-0.2,2021-01-27,2021,1,27,31.64
2021-01-27 06:00:00,0.1,2021-01-27,2021,1,27,32.18
2021-01-27 07:00:00,-0.2,2021-01-27,2021,1,27,31.64
2021-01-27 08:00:00,0.4,2021-01-27,2021,1,27,32.72
2021-01-27 09:00:00,1.2,2021-01-27,2021,1,27,34.16
2021-01-27 10:00:00,2.2,2021-01-27,2021,1,27,35.96
2021-01-27 11:00:00,3.2,2021-01-27,2021,1,27,37.76
2021-01-27 12:00:00,3.3,2021-01-27,2021,1,27,37.94
2021-01-27 13:00:00,3.8,2021-01-27,2021,1,27,38.839999999999996
2021-01-27 14:00:00,3.6,2021-01-27,2021,1,27,38.48
2021-01-27 15:00:00,2.5,2021-01-27,2021,1,27,36.5
2021-01-27 16:00:00,0.8,2021-01-27,2021,1,27,33.44
2021-01-27 17:00:00,0.2,2021-01-27,2021,1,27,32.36
2021-01-27 18:00:00,1.0,2021-01-27,2021,1,27,33.8
2021-01-27 19:00:00,0.5,2021-01-27,2021,1,27,32.9
2021-01-27 20:00:00,0.2,2021-01-27,2021,1,27,32.36
2021-01-27 21:00:00,0.7,2021-01-27,2021,1,27,33.26
2021-01-27 22:00:00,1.1,2021-01-27,2021,1,27,33.98
2021-01-27 23:00:00,1.0,2021-01-27,2021,1,27,33.8
2021-01-28 00:00:00,0.9,2021-01-28,2021,1,28,33.62
2021-01-28 01:00:00,1.0,2021-01-28,2021,1,28,33.8
2021-01-28 02:00:00,1.5,2021-01-28,2021,1,28,34.7
2021-01-28 03:00:00,2.4,2021-01-28,2021,1,28,36.32
2021-01-28 04:00:00,3.0,2021-01-28,2021,1,28,37.4
2021-01-28 05:00:00,3.4,2021-01-28,2021,1,28,38.12
2021-01-28 06:00:00,3.3,2021-01-28,2021,1,28,37.94
2021-01-28 07:00:00,3.2,2021-01-28,2021,1,28,37.76
2021-01-28 08:00:00,2.8,2021-01-28,2021,1,28,37.04
2021-01-28 09:00:00,2.7,2021-01-28,2021,1,28,36.86
2021-01-28 10:00:00,3.0,2021-01-28,2021,1,28,37.4
2021-01-28 11:00:00,3.2,2021-01-28,2021,1,28,37.76
2021-01-28 12:00:00,3.5,2021-01-28,2021,1,28,38.3
2021-01-28 13:00:00,3.2,2021-01-28,2021,1,28,37.76
2021-01-28 14:00:00,2.8,2021-01-28,2021,1,28,37.04
2021-01-28 15:00:00,2.0,2021-01-28,2021,1,28,35.6
2021-01-28 16:00:00,0.7,2021-01-28,2021,1,28,33.26
2021-01-28 17:00:00,-0.6,2021-01-28,2021,1,28,30.92
2021-01-28 18:00:00,-0.9,2021-01-28,2021,1,28,30.38
2021-01-28 19:00:00,-1.7,2021-01-28,2021,1,28,28.94
2021-01-28 20:00:00,-3.0,2021-01-28,2021,1,28,26.6
2021-01-28 21:00:00,-2.9,2021-01-28,2021,1,28,26.78
2021-01-28 22:00:00,-3.0,2021-01-28,2021,1,28,26.6
2021-01-28 23:00:00,-2.7,2021-01-28,2021,1,28,27.14
2021-01-29 00:00:00,-3.5,2021-01-29,2021,1,29,25.7
2021-01-29 01:00:00,-4.1,2021-01-29,2021,1,29,24.62
2021-01-29 02:00:00,-4.2,2021-01-29,2021,1,29,24.439999999999998
2021-01-29 03:00:00,-3.7,2021-01-29,2021,1,29,25.34
2021-01-29 04:00:00,-4.2,2021-01-29,2021,1,29,24.439999999999998
2021-01-29 05:00:00,-4.2,2021-01-29,2021,1,29,24.439999999999998
2021-01-29 06:00:00,-5.1,2021-01-29,2021,1,29,22.82
2021-01-29 07:00:00,-4.9,2021-01-29,2021,1,29,23.18
2021-01-29 08:00:00,-3.7,2021-01-29,2021,1,29,25.34
2021-01-29 09:00:00,-2.2,2021-01-29,2021,1,29,28.04
2021-01-29 10:00:00,-1.5,2021-01-29,2021,1,29,29.3
2021-01-29 11:00:00,-1.0,2021-01-29,2021,1,29,30.2
2021-01-29 12:00:00,-0.9,2021-01-29,2021,1,29,30.38
2021-01-29 13:00:00,-0.6,2021-01-29,2021,1,29,30.92
2021-01-29 14:00:00,-0.5,2021-01-29,2021,1,29,31.1
2021-01-29 15:00:00,-0.7,2021-01-29,2021,1,29,30.74
2021-01-29 16:00:00,-1.0,2021-01-29,2021,1,29,30.2
2021-01-29 17:00:00,-0.9,2021-01-29,2021,1,29,30.38
2021-01-29 18:00:00,-1.0,2021-01-29,2021,1,29,30.2
2021-01-29 19:00:00,-1.1,2021-01-29,2021,1,29,30.02
2021-01-29 20:00:00,-1.4,2021-01-29,2021,1,29,29.48
2021-01-29 21:00:00,-1.5,2021-01-29,2021,1,29,29.3
2021-01-29 22:00:00,-1.6,2021-01-29,2021,1,29,29.12
2021-01-29 23:00:00,-1.6,2021-01-29,2021,1,29,29.12
2021-01-30 00:00:00,-1.5,2021-01-30,2021,1,30,29.3
2021-01-30 01:00:00,-1.6,2021-01-30,2021,1,30,29.12
2021-01-30 02:00:00,-1.5,2021-01-30,2021,1,30,29.3
2021-01-30 03:00:00,-1.5,2021-01-30,2021,1,30,29.3
2021-01-30 04:00:00,-1.3,2021-01-30,2021,1,30,29.66
2021-01-30 05:00:00,-1.1,2021-01-30,2021,1,30,30.02
2021-01-30 06:00:00,-1.2,2021-01-30,2021,1,30,29.84
2021-01-30 07:00:00,-1.9,2021-01-30,2021,1,30,28.580000000000002
2021-01-30 08:00:00,-1.4,2021-01-30,2021,1,30,29.48
2021-01-30 09:00:00,-0.1,2021-01-30,2021,1,30,31.82
2021-01-30 10:00:00,0.6,2021-01-30,2021,1,30,33.08
2021-01-30 11:00:00,1.2,2021-01-30,2021,1,30,34.16
2021-01-30 12:00:00,0.9,2021-01-30,2021,1,30,33.62
2021-01-30 13:00:00,0.6,2021-01-30,2021,1,30,33.08
2021-01-30 14:00:00,0.3,2021-01-30,2021,1,30,32.54
2021-01-30 15:00:00,0.2,2021-01-30,2021,1,30,32.36
2021-01-30 16:00:00,-1.1,2021-01-30,2021,1,30,30.02
2021-01-30 17:00:00,-2.8,2021-01-30,2021,1,30,26.96
2021-01-30 18:00:00,-3.2,2021-01-30,2021,1,30,26.240000000000002
2021-01-30 19:00:00,-3.8,2021-01-30,2021,1,30,25.16
2021-01-30 20:00:00,-3.5,2021-01-30,2021,1,30,25.7
2021-01-30 21:00:00,-2.9,2021-01-30,2021,1,30,26.78
2021-01-30 22:00:00,-3.2,2021-01-30,2021,1,30,26.240000000000002
2021-01-30 23:00:00,-4.0,2021-01-30,2021,1,30,24.8
2021-01-31 00:00:00,-4.6,2021-01-31,2021,1,31,23.72
2021-01-31 01:00:00,-5.2,2021-01-31,2021,1,31,22.64
2021-01-31 02:00:00,-6.2,2021-01-31,2021,1,31,20.84
2021-01-31 03:00:00,-7.8,2021-01-31,2021,1,31,17.96
2021-01-31 04:00:00,-9.8,2021-01-31,2021,1,31,14.36
2021-01-31 05:00:00,-8.7,2021-01-31,2021,1,31,16.34
2021-01-31 06:00:00,-8.4,2021-01-31,2021,1,31,16.88
2021-01-31 07:00:00,-7.7,2021-01-31,2021,1,31,18.14
2021-01-31 08:00:00,-6.8,2021-01-31,2021,1,31,19.76
2021-01-31 09:00:00,-5.4,2021-01-31,2021,1,31,22.28
2021-01-31 10:00:00,-3.1,2021-01-31,2021,1,31,26.42
2021-01-31 11:00:00,-1.9,2021-01-31,2021,1,31,28.580000000000002
2021-01-31 12:00:00,-1.4,2021-01-31,2021,1,31,29.48
2021-01-31 13:00:00,-0.7,2021-01-31,2021,1,31,30.74
2021-01-31 14:00:00,-0.9,2021-01-31,2021,1,31,30.38
2021-01-31 15:00:00,-2.3,2021-01-31,2021,1,31,27.86
2021-01-31 16:00:00,-5.9,2021-01-31,2021,1,31,21.38
2021-01-31 17:00:00,-6.2,2021-01-31,2021,1,31,20.84
2021-01-31 18:00:00,-6.2,2021-01-31,2021,1,31,20.84
2021-01-31 19:00:00,-6.6,2021-01-31,2021,1,31,20.12
2021-01-31 20:00:00,-6.4,2021-01-31,2021,1,31,20.48
2021-01-31 21:00:00,-6.6,2021-01-31,2021,1,31,20.12
2021-01-31 22:00:00,-6.8,2021-01-31,2021,1,31,19.76
2021-01-31 23:00:00,-11.6,2021-01-31,2021,1,31,11.120000000000001
2021-02-01 00:00:00,-7.9,2021-02-01,2021,2,1,17.779999999999998
2021-02-01 01:00:00,-7.1,2021-02-01,2021,2,1,19.22
2021-02-01 02:00:00,-7.2,2021-02-01,2021,2,1,19.04
2021-02-01 03:00:00,-7.2,2021-02-01,2021,2,1,19.04
2021-02-01 04:00:00,-7.2,2021-02-01,2021,2,1,19.04
2021-02-01 05:00:00,-7.1,2021-02-01,2021,2,1,19.22
2021-02-01 06:00:00,-6.9,2021-02-01,2021,2,1,19.58
2021-02-01 07:00:00,-6.5,2021-02-01,2021,2,1,20.3
2021-02-01 08:00:00,-5.8,2021-02-01,2021,2,1,21.560000000000002
2021-02-01 09:00:00,-4.7,2021-02-01,2021,2,1,23.54
2021-02-01 10:00:00,-3.2,2021-02-01,2021,2,1,26.240000000000002
2021-02-01 11:00:00,-1.4,2021-02-01,2021,2,1,29.48
2021-02-01 12:00:00,-0.8,2021-02-01,2021,2,1,30.56
2021-02-01 13:00:00,0.4,2021-02-01,2021,2,1,32.72
2021-02-01 14:00:00,0.6,2021-02-01,2021,2,1,33.08
2021-02-01 15:00:00,0.0,2021-02-01,2021,2,1,32.0
2021-02-01 16:00:00,-1.1,2021-02-01,2021,2,1,30.02
2021-02-01 17:00:00,-1.0,2021-02-01,2021,2,1,30.2
2021-02-01 18:00:00,-1.3,2021-02-01,2021,2,1,29.66
2021-02-01 19:00:00,-1.4,2021-02-01,2021,2,1,29.48
2021-02-01 20:00:00,-1.5,2021-02-01,2021,2,1,29.3
2021-02-01 21:00:00,-1.4,2021-02-01,2021,2,1,29.48
2021-02-01 22:00:00,-1.4,2021-02-01,2021,2,1,29.48
2021-02-01 23:00:00,-1.2,2021-02-01,2021,2,1,29.84
2021-02-02 00:00:00,-1.5,2021-02-02,2021,2,2,29.3
2021-02-02 01:00:00,-1.4,2021-02-02,2021,2,2,29.48
2021-02-02 02:00:00,-0.6,2021-02-02,2021,2,2,30.92
2021-02-02 03:00:00,-0.2,2021-02-02,2021,2,2,31.64
2021-02-02 04:00:00,0.1,2021-02-02,2021,2,2,32.18
2021-02-02 05:00:00,0.2,2021-02-02,2021,2,2,32.36
2021-02-02 06:00:00,0.3,2021-02-02,2021,2,2,32.54
2021-02-02 07:00:00,0.3,2021-02-02,2021,2,2,32.54
2021-02-02 08:00:00,0.3,2021-02-02,2021,2,2,32.54
2021-02-02 09:00:00,0.6,2021-02-02,2021,2,2,33.08
2021-02-02 10:00:00,0.9,2021-02-02,2021,2,2,33.62
2021-02-02 11:00:00,1.4,2021-02-02,2021,2,2,34.52
2021-02-02 12:00:00,0.8,2021-02-02,2021,2,2,33.44
2021-02-02 13:00:00,0.9,2021-02-02,2021,2,2,33.62
2021-02-02 14:00:00,1.0,2021-02-02,2021,2,2,33.8
2021-02-02 15:00:00,0.6,2021-02-02,2021,2,2,33.08
2021-02-02 16:00:00,-0.1,2021-02-02,2021,2,2,31.82
2021-02-02 17:00:00,0.1,2021-02-02,2021,2,2,32.18
